ball_x, ball_y, ball_vel_x, ball_vel_y, paddle_a_x, paddle_a_y, paddle_b_x, paddle_b_y,sigmoid
1750,840,10,10,25,800,2535,800,0.000000
1750,840,10,10,25,800,2535,800,0.000000
1760,850,10,10,25,800,2535,800,0.000000
1760,850,10,10,25,800,2535,800,0.000000
1770,860,10,10,25,800,2535,800,0.000000
1770,860,10,10,25,800,2535,800,0.000000
1780,870,10,10,25,800,2535,800,0.000000
1780,870,10,10,25,800,2535,800,0.000000
1790,880,10,10,25,800,2535,800,0.000000
1790,880,10,10,25,800,2535,800,0.000000
1800,890,10,10,25,800,2535,800,0.000000
1800,890,10,10,25,800,2535,800,0.000000
1810,900,10,10,25,800,2535,800,0.000000
1810,900,10,10,25,800,2535,800,0.000000
1820,910,10,10,25,800,2535,800,0.000000
1820,910,10,10,25,800,2535,800,0.000000
1830,920,10,10,25,800,2535,800,0.000000
1830,920,10,10,25,800,2535,800,0.000000
1840,930,10,10,25,800,2535,800,0.000000
1840,930,10,10,25,800,2535,800,0.000000
1850,940,10,10,25,800,2535,800,0.000000
1850,940,10,10,25,800,2535,800,0.000000
1860,950,10,10,25,800,2535,800,0.000000
1860,950,10,10,25,800,2535,800,0.000000
1870,960,10,10,25,800,2535,800,0.000000
1870,960,10,10,25,800,2535,800,0.000000
1880,970,10,10,25,800,2535,800,0.000000
1880,970,10,10,25,800,2535,800,0.000000
1890,980,10,10,25,800,2535,800,0.000000
1890,980,10,10,25,800,2535,800,0.000000
1900,990,10,10,25,800,2535,800,0.000000
1900,990,10,10,25,800,2535,800,0.000000
1910,1000,10,10,25,800,2535,800,0.000000
1910,1000,10,10,25,800,2535,800,0.000000
1920,1010,10,10,25,800,2535,800,0.000000
1920,1010,10,10,25,800,2535,800,0.000000
1930,1020,10,10,25,800,2535,800,0.000000
1930,1020,10,10,25,800,2535,800,0.000000
1940,1030,10,10,25,800,2535,800,0.000000
1940,1030,10,10,25,800,2535,800,0.000000
1950,1040,10,10,25,800,2535,800,0.000000
1950,1040,10,10,25,800,2535,800,0.000000
1960,1050,10,10,25,800,2535,800,0.000000
1960,1050,10,10,25,800,2535,800,0.000000
1970,1060,10,10,25,800,2535,800,0.000000
1970,1060,10,10,25,800,2535,800,0.000000
1980,1070,10,10,25,800,2535,800,0.000000
1980,1070,10,10,25,800,2535,800,0.000000
1990,1080,10,10,25,800,2535,800,0.000000
1990,1080,10,10,25,800,2535,800,0.000000
2000,1090,10,10,25,800,2535,800,0.000000
2000,1090,10,10,25,800,2535,800,0.000000
2010,1100,10,10,25,800,2535,800,0.000000
2010,1100,10,10,25,800,2535,800,0.000000
2020,1110,10,10,25,800,2535,800,0.000000
2020,1110,10,10,25,800,2535,800,0.000000
2030,1120,10,10,25,800,2535,800,0.000000
2030,1120,10,10,25,800,2535,800,0.000000
2040,1130,10,10,25,800,2535,800,0.000000
2040,1130,10,10,25,800,2535,800,0.000000
2050,1140,10,10,25,800,2535,800,0.000000
2050,1140,10,10,25,800,2535,800,0.000000
2060,1150,10,10,25,800,2535,800,0.000000
2060,1150,10,10,25,800,2535,800,0.000000
2070,1160,10,10,25,800,2535,800,0.000000
2070,1160,10,10,25,800,2535,800,0.000000
2080,1170,10,10,25,800,2535,800,0.000000
2080,1170,10,10,25,800,2535,800,0.000000
2090,1180,10,10,25,800,2535,800,0.000000
2090,1180,10,10,25,800,2535,800,0.000000
2100,1190,10,10,25,800,2535,800,0.000000
2100,1190,10,10,25,800,2535,800,0.000000
2110,1200,10,10,25,800,2535,800,0.000000
2110,1200,10,10,25,800,2535,800,0.000000
2120,1210,10,10,25,800,2535,800,0.000000
2120,1210,10,10,25,800,2535,800,0.000000
2130,1220,10,10,25,800,2535,800,0.000000
2130,1220,10,10,25,800,2535,800,0.000000
2140,1230,10,10,25,800,2535,800,0.000000
2140,1230,10,10,25,800,2535,800,0.000000
2150,1240,10,10,25,800,2535,800,0.000000
2150,1240,10,10,25,800,2535,800,0.000000
2160,1250,10,10,25,800,2535,800,0.000000
2160,1250,10,10,25,800,2535,800,0.000000
2170,1260,10,10,25,800,2535,800,0.000000
2170,1260,10,10,25,800,2535,800,0.000000
2180,1270,10,10,25,800,2535,800,0.000000
2180,1270,10,10,25,800,2535,800,0.000000
2190,1280,10,10,25,800,2535,800,0.000000
2190,1280,10,10,25,800,2535,800,0.000000
2200,1290,10,10,25,800,2535,800,0.000000
2200,1290,10,10,25,800,2535,800,0.000000
2210,1300,10,10,25,800,2535,800,0.000000
2210,1300,10,10,25,800,2535,800,0.000000
2220,1310,10,10,25,800,2535,800,0.000000
2220,1310,10,10,25,800,2535,800,0.000000
2230,1320,10,10,25,800,2535,800,0.000000
2230,1320,10,10,25,800,2535,800,0.000000
2240,1330,10,10,25,800,2535,800,0.000000
2240,1330,10,10,25,800,2535,800,0.000000
2250,1340,10,10,25,800,2535,800,0.000000
2250,1340,10,10,25,800,2535,800,0.000000
2260,1350,10,10,25,800,2535,800,0.000000
2260,1350,10,10,25,800,2535,800,0.000000
2270,1360,10,10,25,800,2535,800,0.000000
2270,1360,10,10,25,800,2535,800,0.000000
2280,1370,10,10,25,800,2535,800,0.000000
2280,1370,10,10,25,800,2535,800,0.000000
2290,1380,10,10,25,800,2535,800,0.000000
2290,1380,10,10,25,800,2535,800,0.000000
2300,1390,10,10,25,800,2535,800,0.000000
2300,1390,10,10,25,800,2535,800,0.000000
2310,1400,10,10,25,800,2535,800,0.000000
2310,1400,10,10,25,800,2535,800,0.000000
2320,1410,10,10,25,800,2535,800,0.000000
2320,1410,10,10,25,800,2535,800,0.000000
2330,1420,10,10,25,800,2535,800,0.000000
2330,1420,10,10,25,800,2535,800,0.000000
2340,1430,10,10,25,800,2535,800,0.000000
2340,1430,10,10,25,800,2535,800,0.000000
2350,1440,10,10,25,800,2535,800,0.000000
2350,1440,10,10,25,800,2535,800,0.000000
2360,1450,10,10,25,800,2535,800,0.000000
2360,1450,10,10,25,800,2535,800,0.000000
2370,1460,10,10,25,800,2535,800,0.000000
2370,1460,10,10,25,800,2535,800,0.000000
2380,1470,10,10,25,800,2535,800,0.000000
2380,1470,10,10,25,800,2535,800,0.000000
2390,1480,10,10,25,800,2535,800,0.000000
2390,1480,10,10,25,800,2535,800,0.000000
2400,1490,10,10,25,800,2535,800,0.000000
2400,1490,10,10,25,800,2535,800,0.000000
2410,1500,10,10,25,800,2535,800,0.000000
2410,1500,10,10,25,800,2535,800,0.000000
2420,1510,10,10,25,800,2535,800,0.000000
2420,1510,10,10,25,800,2535,800,0.000000
2430,1520,10,10,25,800,2535,800,0.000000
2430,1520,10,10,25,800,2535,800,0.000000
2440,1530,10,10,25,800,2535,800,0.000000
2440,1530,10,10,25,800,2535,800,0.000000
2450,1510,10,-10,25,800,2535,800,0.000000
2450,1510,10,-10,25,800,2535,800,0.000000
2460,1500,10,-10,25,800,2535,800,0.000000
2460,1500,10,-10,25,800,2535,800,0.000000
2470,1490,10,-10,25,800,2535,800,0.000000
2470,1490,10,-10,25,800,2535,800,0.000000
2480,1480,10,-10,25,800,2535,800,0.000000
2480,1480,10,-10,25,800,2535,800,0.000000
2490,1470,10,-10,25,800,2535,800,0.000000
2490,1470,10,-10,25,800,2535,800,0.000000
2500,1460,10,-10,25,800,2535,800,0.000000
2500,1460,10,-10,25,800,2535,800,0.000000
2510,1450,10,-10,25,800,2535,800,0.000000
2510,1450,10,-10,25,800,2535,800,0.000000
2520,1440,10,-10,25,800,2535,800,0.000000
2520,1440,10,-10,25,800,2535,800,0.000000
1290,810,10,10,25,800,2535,800,0.000000
1290,810,10,10,25,800,2535,800,0.000000
1300,820,10,10,25,800,2535,800,0.000000
1300,820,10,10,25,800,2535,800,0.000000
1310,830,10,10,25,800,2535,800,0.000000
1310,830,10,10,25,800,2535,800,0.000000
1320,840,10,10,25,800,2535,800,0.000000
1320,840,10,10,25,800,2535,800,0.000000
1330,850,10,10,25,800,2535,800,0.000000
1330,850,10,10,25,800,2535,800,0.000000
1340,860,10,10,25,800,2535,800,0.000000
1340,860,10,10,25,800,2535,800,0.000000
1350,870,10,10,25,800,2535,800,0.000000
1350,870,10,10,25,800,2535,800,0.000000
1360,880,10,10,25,800,2535,800,0.000000
1360,880,10,10,25,800,2535,800,0.000000
1370,890,10,10,25,800,2535,800,0.000000
1370,890,10,10,25,800,2535,800,0.000000
1380,900,10,10,25,800,2535,800,0.000000
1380,900,10,10,25,800,2535,800,0.000000
1390,910,10,10,25,800,2535,800,0.000000
1390,910,10,10,25,800,2535,800,0.000000
1400,920,10,10,25,800,2535,800,0.000000
1400,920,10,10,25,800,2535,800,0.000000
1410,930,10,10,25,800,2535,800,0.000000
1410,930,10,10,25,800,2535,800,0.000000
1420,940,10,10,25,800,2535,800,0.000000
1420,940,10,10,25,800,2535,800,0.000000
1430,950,10,10,25,800,2535,800,0.000000
1430,950,10,10,25,800,2535,800,0.000000
1440,960,10,10,25,800,2535,800,0.000000
1440,960,10,10,25,800,2535,800,0.000000
1450,970,10,10,25,800,2535,800,0.000000
1450,970,10,10,25,800,2535,800,0.000000
1460,980,10,10,25,800,2535,800,0.000000
1460,980,10,10,25,800,2535,800,0.000000
1470,990,10,10,25,800,2535,800,0.000000
1470,990,10,10,25,800,2535,800,0.000000
1480,1000,10,10,25,800,2535,800,0.000000
1480,1000,10,10,25,800,2535,800,0.000000
1490,1010,10,10,25,800,2535,800,0.000000
1490,1010,10,10,25,800,2535,800,0.000000
1500,1020,10,10,25,800,2535,800,0.000000
1500,1020,10,10,25,800,2535,800,0.000000
1510,1030,10,10,25,800,2535,800,0.000000
1510,1030,10,10,25,800,2535,800,0.000000
1520,1040,10,10,25,800,2535,800,0.000000
1520,1040,10,10,25,800,2535,800,0.000000
1530,1050,10,10,25,800,2535,800,0.000000
1530,1050,10,10,25,800,2535,800,0.000000
1540,1060,10,10,25,800,2535,800,0.000000
1540,1060,10,10,25,800,2535,800,0.000000
1550,1070,10,10,25,800,2535,800,0.000000
1550,1070,10,10,25,800,2535,800,0.000000
1560,1080,10,10,25,800,2535,800,0.000000
1560,1080,10,10,25,800,2535,800,0.000000
1570,1090,10,10,25,800,2535,800,0.000000
1570,1090,10,10,25,800,2535,800,0.000000
1580,1100,10,10,25,800,2535,800,0.000000
1580,1100,10,10,25,800,2535,800,0.000000
1590,1110,10,10,25,800,2535,800,0.000000
1590,1110,10,10,25,800,2535,800,0.000000
1600,1120,10,10,25,800,2535,800,0.000000
1600,1120,10,10,25,800,2535,800,0.000000
1610,1130,10,10,25,800,2535,800,0.000000
1610,1130,10,10,25,800,2535,800,0.000000
1620,1140,10,10,25,800,2535,800,0.000000
1620,1140,10,10,25,800,2535,800,0.000000
1630,1150,10,10,25,800,2535,800,0.000000
1630,1150,10,10,25,800,2535,800,0.000000
1640,1160,10,10,25,800,2535,800,0.000000
1640,1160,10,10,25,800,2535,800,0.000000
1650,1170,10,10,25,800,2535,800,0.000000
1650,1170,10,10,25,800,2535,800,0.000000
1660,1180,10,10,25,800,2535,800,0.000000
1660,1180,10,10,25,800,2535,800,0.000000
1670,1190,10,10,25,800,2535,800,0.000000
1670,1190,10,10,25,800,2535,800,0.000000
1680,1200,10,10,25,800,2535,800,0.000000
1680,1200,10,10,25,800,2535,800,0.000000
1690,1210,10,10,25,800,2535,800,0.000000
1690,1210,10,10,25,800,2535,800,0.000000
1700,1220,10,10,25,800,2535,800,0.000000
1700,1220,10,10,25,800,2535,800,0.000000
1710,1230,10,10,25,800,2535,800,0.000000
1710,1230,10,10,25,800,2535,800,0.000000
1720,1240,10,10,25,800,2535,800,0.000000
1720,1240,10,10,25,800,2535,800,0.000000
1730,1250,10,10,25,800,2535,800,0.000000
1730,1250,10,10,25,800,2535,800,0.000000
1740,1260,10,10,25,800,2535,800,0.000000
1740,1260,10,10,25,800,2535,800,0.000000
1750,1270,10,10,25,800,2535,800,0.000000
1750,1270,10,10,25,800,2535,800,0.000000
1760,1280,10,10,25,800,2535,800,0.000000
1760,1280,10,10,25,800,2535,800,0.000000
1770,1290,10,10,25,800,2535,800,0.000000
1770,1290,10,10,25,800,2535,800,0.000000
1780,1300,10,10,25,800,2535,800,0.000000
1780,1300,10,10,25,800,2535,800,0.000000
1790,1310,10,10,25,800,2535,800,0.000000
1790,1310,10,10,25,800,2535,800,0.000000
1800,1320,10,10,25,800,2535,800,0.000000
1800,1320,10,10,25,800,2535,800,0.000000
1810,1330,10,10,25,800,2535,800,0.000000
1810,1330,10,10,25,800,2535,800,0.000000
1820,1340,10,10,25,800,2535,800,0.000000
1820,1340,10,10,25,800,2535,800,0.000000
1830,1350,10,10,25,800,2535,800,0.000000
1830,1350,10,10,25,800,2535,800,0.000000
1840,1360,10,10,25,800,2535,800,0.000000
1840,1360,10,10,25,800,2535,800,0.000000
1850,1370,10,10,25,800,2535,800,0.000000
1850,1370,10,10,25,800,2535,800,0.000000
1860,1380,10,10,25,800,2535,800,0.000000
1860,1380,10,10,25,800,2535,800,0.000000
1870,1390,10,10,25,800,2535,800,0.000000
1870,1390,10,10,25,800,2535,800,0.000000
1880,1400,10,10,25,800,2535,800,0.000000
1880,1400,10,10,25,800,2535,800,0.000000
1890,1410,10,10,25,800,2535,800,0.000000
1890,1410,10,10,25,800,2535,800,0.000000
1900,1420,10,10,25,800,2535,800,0.000000
1900,1420,10,10,25,800,2535,800,0.000000
1910,1430,10,10,25,800,2535,800,0.000000
1910,1430,10,10,25,800,2535,800,0.000000
1920,1440,10,10,25,800,2535,800,0.000000
1920,1440,10,10,25,800,2535,800,0.000000
1930,1450,10,10,25,800,2535,800,0.000000
1930,1450,10,10,25,800,2535,800,0.000000
1940,1460,10,10,25,800,2535,800,0.000000
1940,1460,10,10,25,800,2535,800,0.000000
1950,1470,10,10,25,800,2535,800,0.000000
1950,1470,10,10,25,800,2535,800,0.000000
1960,1480,10,10,25,800,2535,800,0.000000
1960,1480,10,10,25,800,2535,800,0.000000
1970,1490,10,10,25,800,2535,800,0.000000
1970,1490,10,10,25,800,2535,800,0.000000
1980,1500,10,10,25,800,2535,800,0.000000
1980,1500,10,10,25,800,2535,800,0.000000
1990,1510,10,10,25,800,2535,800,0.000000
1990,1510,10,10,25,800,2535,800,0.000000
2000,1520,10,10,25,800,2535,800,0.000000
2000,1520,10,10,25,800,2535,800,0.000000
2010,1530,10,10,25,800,2535,800,0.000000
2010,1530,10,10,25,800,2535,800,0.000000
2020,1510,10,-10,25,800,2535,800,0.000000
2020,1510,10,-10,25,800,2535,800,0.000000
2030,1500,10,-10,25,800,2535,800,0.000000
2030,1500,10,-10,25,800,2535,800,0.000000
2040,1490,10,-10,25,800,2535,800,0.000000
2040,1490,10,-10,25,800,2535,800,0.000000
2050,1480,10,-10,25,800,2535,800,0.000000
2050,1480,10,-10,25,800,2535,800,0.000000
2060,1470,10,-10,25,800,2535,800,0.000000
2060,1470,10,-10,25,800,2535,800,0.000000
2070,1460,10,-10,25,800,2535,800,0.000000
2070,1460,10,-10,25,800,2535,800,0.000000
2080,1450,10,-10,25,800,2535,800,0.000000
2080,1450,10,-10,25,800,2535,800,0.000000
2090,1440,10,-10,25,800,2535,800,0.000000
2090,1440,10,-10,25,800,2535,800,0.000000
2100,1430,10,-10,25,800,2535,800,0.000000
2100,1430,10,-10,25,800,2535,800,0.000000
2110,1420,10,-10,25,800,2535,800,0.000000
2110,1420,10,-10,25,800,2535,800,0.000000
2120,1410,10,-10,25,800,2535,800,0.000000
2120,1410,10,-10,25,800,2535,800,0.000000
2130,1400,10,-10,25,800,2535,800,0.000000
2130,1400,10,-10,25,800,2535,800,0.000000
2140,1390,10,-10,25,800,2535,800,0.000000
2140,1390,10,-10,25,800,2535,800,0.000000
2150,1380,10,-10,25,800,2535,800,0.000000
2150,1380,10,-10,25,800,2535,800,0.000000
2160,1370,10,-10,25,800,2535,800,0.000000
2160,1370,10,-10,25,800,2535,800,0.000000
2170,1360,10,-10,25,800,2535,800,0.000000
2170,1360,10,-10,25,800,2535,800,0.000000
2180,1350,10,-10,25,800,2535,800,0.000000
2180,1350,10,-10,25,800,2535,800,0.000000
2190,1340,10,-10,25,800,2535,800,0.000000
2190,1340,10,-10,25,800,2535,800,0.000000
2200,1330,10,-10,25,800,2535,800,0.000000
2200,1330,10,-10,25,800,2535,800,0.000000
2210,1320,10,-10,25,800,2535,800,0.000000
2210,1320,10,-10,25,800,2535,800,0.000000
2220,1310,10,-10,25,800,2535,800,0.000000
2220,1310,10,-10,25,800,2535,800,0.000000
2230,1300,10,-10,25,800,2535,800,0.000000
2230,1300,10,-10,25,800,2535,800,0.000000
2240,1290,10,-10,25,800,2535,800,0.000000
2240,1290,10,-10,25,800,2535,800,0.000000
2250,1280,10,-10,25,800,2535,800,0.000000
2250,1280,10,-10,25,800,2535,800,0.000000
2260,1270,10,-10,25,800,2535,800,0.000000
2260,1270,10,-10,25,800,2535,800,0.000000
2270,1260,10,-10,25,800,2535,800,0.000000
2270,1260,10,-10,25,800,2535,800,0.000000
2280,1250,10,-10,25,800,2535,800,0.000000
2280,1250,10,-10,25,800,2535,800,0.000000
2290,1240,10,-10,25,800,2535,800,0.000000
2290,1240,10,-10,25,800,2535,800,0.000000
2300,1230,10,-10,25,800,2535,800,0.000000
2300,1230,10,-10,25,800,2535,800,0.000000
2310,1220,10,-10,25,800,2535,800,0.000000
2310,1220,10,-10,25,800,2535,800,0.000000
2320,1210,10,-10,25,800,2535,800,0.000000
2320,1210,10,-10,25,800,2535,800,0.000000
2330,1200,10,-10,25,800,2535,800,0.000000
2330,1200,10,-10,25,800,2535,800,0.000000
2340,1190,10,-10,25,800,2535,800,0.000000
2340,1190,10,-10,25,800,2535,800,0.000000
2350,1180,10,-10,25,800,2535,800,0.000000
2350,1180,10,-10,25,800,2535,800,0.000000
2360,1170,10,-10,25,800,2535,800,0.000000
2360,1170,10,-10,25,800,2535,800,0.000000
2370,1160,10,-10,25,800,2535,800,0.000000
2370,1160,10,-10,25,800,2535,800,0.000000
2380,1150,10,-10,25,800,2535,800,0.000000
2380,1150,10,-10,25,800,2535,800,0.000000
2390,1140,10,-10,25,800,2535,800,0.000000
2390,1140,10,-10,25,800,2535,800,0.000000
2400,1130,10,-10,25,800,2535,800,0.000000
2400,1130,10,-10,25,800,2535,800,0.000000
2410,1120,10,-10,25,800,2535,800,0.000000
2410,1120,10,-10,25,800,2535,800,0.000000
2420,1110,10,-10,25,800,2535,800,0.000000
2420,1110,10,-10,25,800,2535,800,0.000000
2430,1100,10,-10,25,800,2535,800,0.000000
2430,1100,10,-10,25,800,2535,800,0.000000
2440,1090,10,-10,25,800,2535,800,0.000000
2440,1090,10,-10,25,800,2535,800,0.000000
2450,1080,10,-10,25,800,2535,800,0.000000
2450,1080,10,-10,25,800,2535,800,0.000000
2460,1070,10,-10,25,800,2535,800,0.000000
2460,1070,10,-10,25,800,2535,800,0.000000
2470,1060,10,-10,25,800,2535,800,0.000000
2470,1060,10,-10,25,800,2535,800,0.000000
2480,1050,10,-10,25,800,2535,800,0.000000
2480,1050,10,-10,25,800,2535,800,0.000000
2490,1040,10,-10,25,800,2535,800,0.000000
2490,1040,10,-10,25,800,2535,800,0.000000
2500,1030,10,-10,25,800,2535,800,0.000000
2500,1030,10,-10,25,800,2535,800,0.000000
2510,1020,10,-10,25,800,2535,800,0.000000
2510,1020,10,-10,25,800,2535,800,0.000000
2520,1010,10,-10,25,800,2535,800,0.000000
2520,1010,10,-10,25,800,2535,800,0.000000
2500,1000,-10,-10,25,800,2535,800,0.000000
2500,1000,-10,-10,25,800,2535,800,0.000000
2490,990,-10,-10,25,800,2535,800,0.000000
2490,990,-10,-10,25,800,2535,800,0.000000
2480,980,-10,-10,25,800,2535,800,0.000000
2480,980,-10,-10,25,800,2535,800,0.000000
2470,970,-10,-10,25,800,2535,800,0.000000
2470,970,-10,-10,25,800,2535,800,0.000000
2460,960,-10,-10,25,800,2535,800,0.000000
2460,960,-10,-10,25,800,2535,800,0.000000
2450,950,-10,-10,25,800,2535,800,0.000000
2450,950,-10,-10,25,800,2535,800,0.000000
2440,940,-10,-10,25,800,2535,800,0.000000
2440,940,-10,-10,25,800,2535,800,0.000000
2430,930,-10,-10,25,800,2535,800,0.000000
2430,930,-10,-10,25,800,2535,800,0.000000
2420,920,-10,-10,25,800,2535,800,0.000000
2420,920,-10,-10,25,800,2535,800,0.000000
2410,910,-10,-10,25,800,2535,800,0.000000
2410,910,-10,-10,25,800,2535,800,0.000000
2400,900,-10,-10,25,800,2535,800,0.000000
2400,900,-10,-10,25,800,2535,800,0.000000
2390,890,-10,-10,25,800,2535,800,0.000000
2390,890,-10,-10,25,800,2535,800,0.000000
2380,880,-10,-10,25,800,2535,800,0.000000
2380,880,-10,-10,25,800,2535,800,0.000000
2370,870,-10,-10,25,800,2535,800,0.000000
2370,870,-10,-10,25,800,2535,800,0.000000
2360,860,-10,-10,25,800,2535,800,0.000000
2360,860,-10,-10,25,800,2535,800,0.000000
2350,850,-10,-10,25,800,2535,800,0.000000
2350,850,-10,-10,25,800,2535,800,0.000000
2340,840,-10,-10,25,800,2535,800,0.000000
2340,840,-10,-10,25,800,2535,800,0.000000
2330,830,-10,-10,25,800,2535,800,0.000000
2330,830,-10,-10,25,800,2535,800,0.000000
2320,820,-10,-10,25,800,2535,800,0.000000
2320,820,-10,-10,25,800,2535,800,0.000000
2310,810,-10,-10,25,800,2535,800,0.000000
2310,810,-10,-10,25,800,2535,800,0.000000
2300,800,-10,-10,25,800,2535,800,0.000000
2300,800,-10,-10,25,800,2535,800,0.000000
2290,790,-10,-10,25,800,2535,800,0.000000
2290,790,-10,-10,25,800,2535,800,0.000000
2280,780,-10,-10,25,800,2535,800,0.000000
2280,780,-10,-10,25,800,2535,800,0.000000
2270,770,-10,-10,25,800,2535,800,0.000000
2270,770,-10,-10,25,800,2535,800,0.000000
2260,760,-10,-10,25,800,2535,800,0.000000
2260,760,-10,-10,25,800,2535,800,0.000000
2250,750,-10,-10,25,800,2535,800,0.000000
2250,750,-10,-10,25,800,2535,800,0.000000
2240,740,-10,-10,25,800,2535,800,0.000000
2240,740,-10,-10,25,800,2535,800,0.000000
2230,730,-10,-10,25,800,2535,800,0.000000
2230,730,-10,-10,25,800,2535,800,0.000000
2220,720,-10,-10,25,800,2535,800,0.000000
2220,720,-10,-10,25,800,2535,800,0.000000
2210,710,-10,-10,25,800,2535,800,0.000000
2210,710,-10,-10,25,800,2535,800,0.000000
2200,700,-10,-10,25,800,2535,800,0.000000
2200,700,-10,-10,25,800,2535,800,0.000000
2190,690,-10,-10,25,800,2535,800,0.000000
2190,690,-10,-10,25,800,2535,800,0.000000
2180,680,-10,-10,25,800,2535,800,0.000000
2180,680,-10,-10,25,800,2535,800,0.000000
2170,670,-10,-10,25,800,2535,800,0.000000
2170,670,-10,-10,25,800,2535,800,0.000000
2160,660,-10,-10,25,800,2535,800,0.000000
2160,660,-10,-10,25,800,2535,800,0.000000
2150,650,-10,-10,25,800,2535,800,0.000000
2150,650,-10,-10,25,800,2535,800,0.000000
2140,640,-10,-10,25,800,2535,800,0.000000
2140,640,-10,-10,25,800,2535,800,0.000000
2130,630,-10,-10,25,800,2535,800,0.000000
2130,630,-10,-10,25,800,2535,800,0.000000
2120,620,-10,-10,25,800,2535,800,0.000000
2120,620,-10,-10,25,800,2535,800,0.000000
2110,610,-10,-10,25,800,2535,800,0.000000
2110,610,-10,-10,25,800,2535,800,0.000000
2100,600,-10,-10,25,800,2535,800,0.000000
2100,600,-10,-10,25,800,2535,800,0.000000
2090,590,-10,-10,25,800,2535,800,0.000000
2090,590,-10,-10,25,800,2535,800,0.000000
2080,580,-10,-10,25,800,2535,800,0.000000
2080,580,-10,-10,25,800,2535,800,0.000000
2070,570,-10,-10,25,800,2535,800,0.000000
2070,570,-10,-10,25,800,2535,800,0.000000
2060,560,-10,-10,25,800,2535,800,0.000000
2060,560,-10,-10,25,800,2535,800,0.000000
2050,550,-10,-10,25,800,2535,800,0.000000
2050,550,-10,-10,25,800,2535,800,0.000000
2040,540,-10,-10,25,800,2535,800,0.000000
2040,540,-10,-10,25,800,2535,800,0.000000
2030,530,-10,-10,25,800,2535,800,0.000000
2030,530,-10,-10,25,800,2535,800,0.000000
2020,520,-10,-10,25,800,2535,800,0.000000
2020,520,-10,-10,25,800,2535,800,0.000000
2010,510,-10,-10,25,800,2535,800,0.000000
2010,510,-10,-10,25,800,2535,800,0.000000
2000,500,-10,-10,25,800,2535,800,0.000000
2000,500,-10,-10,25,800,2535,800,0.000000
1990,490,-10,-10,25,800,2535,800,0.000000
1990,490,-10,-10,25,800,2535,800,0.000000
1980,480,-10,-10,25,800,2535,800,0.000000
1980,480,-10,-10,25,800,2535,800,0.000000
1970,470,-10,-10,25,800,2535,800,0.000000
